,Close
2023-02-03,22234.28
2023-02-06,22417.91
2023-02-07,22366.14
2023-02-08,22623.71
2023-02-09,22636.49
2023-02-10,22736.73
2023-02-13,22514.88
2023-02-14,22500.34
2023-02-15,22710.62
2023-02-16,23249.55
2023-02-17,23147.04
2023-02-20,23093.46
2023-02-21,22972.0
2023-02-22,22685.64
2023-02-23,22567.51
2023-02-24,22506.79
2023-02-27,22190.88
2023-02-28,22204.17
2023-03-01,22580.86
2023-03-02,22434.74
2023-03-03,22552.11
2023-03-06,22689.82
2023-03-08,22775.62
2023-03-09,22641.49
2023-03-10,22578.95
2023-03-13,22246.84
2023-03-14,22225.33
2023-03-15,22150.48
2023-03-16,22106.86
2023-03-17,22277.28
2023-03-20,22113.7
2023-03-21,22284.34
2023-03-22,22460.65
2023-03-23,22405.87
2023-03-24,22235.38
2023-03-27,22115.59
2023-03-28,22035.21
2023-03-29,22134.45
2023-03-31,22469.4
2023-04-03,22414.05
2023-04-05,22521.55
2023-04-06,22625.85
2023-04-10,22774.89
2023-04-11,22916.93
2023-04-12,22987.3
2023-04-13,23065.94
2023-04-17,23114.39
2023-04-18,23268.45
2023-04-19,23198.4
2023-04-20,23148.49
2023-04-21,23240.84
2023-04-24,23186.0
2023-04-25,23063.03
2023-04-26,23104.68
2023-04-27,23145.24
2023-04-28,23615.18
2023-05-02,23708.06
2023-05-03,23819.96
2023-05-04,23809.02
2023-05-05,23611.91
2023-05-08,23666.89
2023-05-09,23624.32
2023-05-10,23496.39
2023-05-11,23547.48
2023-05-12,23517.37
2023-05-15,23407.12
2023-05-16,23374.65
2023-05-17,23336.66
2023-05-18,23118.92
2023-05-19,23042.33
2023-05-22,23104.14
2023-05-23,23178.29
2023-05-24,23310.92
2023-05-25,23228.97
2023-05-26,23525.96
2023-05-29,23637.85
2023-05-30,23615.99
2023-05-31,23699.18
2023-06-01,23570.49
2023-06-02,23604.29
2023-06-05,23783.59
2023-06-06,23793.17
2023-06-07,24031.49
2023-06-08,23793.46
2023-06-09,23410.64
2023-06-12,23441.63
2023-06-13,23738.88
2023-06-14,23911.7
2023-06-15,23878.28
2023-06-16,24082.71
2023-06-19,24011.48
2023-06-20,24079.34
2023-06-21,24225.69
2023-06-22,23949.83
2023-06-23,23589.66
2023-06-26,23742.3
2023-06-27,23650.81
2023-06-28,23648.79
2023-06-30,23689.91
2023-07-03,23600.04
2023-07-04,23590.34
2023-07-05,23535.16
2023-07-06,23685.57
2023-07-07,23278.88
2023-07-10,22948.31
2023-07-11,22787.39
2023-07-12,22809.23
2023-07-13,22610.57
2023-07-14,22755.79
2023-07-17,23030.85
2023-07-18,22977.55
2023-07-19,23044.29
2023-07-20,23092.38
2023-07-21,23061.79
2023-07-24,22850.98
2023-07-25,22694.77
2023-07-26,22815.0
2023-07-27,22698.59
2023-07-28,22837.81
2023-07-31,23023.65
2023-08-01,23450.99
2023-08-02,23314.68
2023-08-03,23147.29
2023-08-04,23299.9
2023-08-07,23331.64
2023-08-08,23353.37
2023-08-09,23412.38
2023-08-10,23244.69
2023-08-11,23260.94
2023-08-14,23079.6
2023-08-16,23160.56
2023-08-17,23087.5
2023-08-18,22928.41
2023-08-21,23057.54
2023-08-22,23128.13
2023-08-23,23233.81
2023-08-24,23357.32
2023-08-25,23320.35
2023-08-28,23467.59
2023-08-29,24082.7
2023-08-30,24161.59
2023-08-31,24018.53
2023-09-01,24168.43
2023-09-04,24257.13
2023-09-05,24430.52
2023-09-06,24496.03
2023-09-07,24576.73
2023-09-08,24555.47
2023-09-11,24677.38
2023-09-12,23995.49
2023-09-13,24174.98
2023-09-14,24364.62
2023-09-15,24276.9
2023-09-18,24171.14
2023-09-20,23911.37
2023-09-21,23816.28
2023-09-22,23648.74
2023-09-25,23594.3
2023-09-26,23571.48
2023-09-27,23723.24
2023-09-28,23348.42
2023-09-29,23424.04
2023-10-03,23353.28
2023-10-04,23172.45
2023-10-05,23273.21
2023-10-06,23396.15
2023-10-09,23179.26
2023-10-10,23343.8
2023-10-11,23536.56
2023-10-12,23664.5
2023-10-13,23597.13
2023-10-16,23609.02
2023-10-17,23619.95
2023-10-18,23458.92
2023-10-19,23357.54
2023-10-20,23142.55
2023-10-23,22566.26
2023-10-25,22306.51
2023-10-26,21978.64
2023-10-27,22204.15
2023-10-30,22117.25
2023-10-31,22426.95
2023-11-01,22238.84
2023-11-02,22455.57
2023-11-03,22788.69
2023-11-06,23159.26
2023-11-07,23195.28
2023-11-08,23416.26
2023-11-09,23368.37
2023-11-10,23388.32
2023-11-12,23556.04
2023-11-13,23425.61
2023-11-15,23675.97
2023-11-16,23750.86
2023-11-17,23974.19
2023-11-20,23665.61
2023-11-21,23746.33
2023-11-22,23626.26
2023-11-23,23933.16
2023-11-24,23920.94
2023-11-28,23827.63
2023-11-29,23964.33
2023-11-30,24015.62
2023-12-01,24199.13
2023-12-04,24290.14
2023-12-05,24400.7
2023-12-06,24683.13
2023-12-07,24698.65
2023-12-08,24500.56
2023-12-11,24750.37
2023-12-12,24446.08
2023-12-13,24514.77
2023-12-14,24617.71
2023-12-15,24915.83
2023-12-18,24964.1
2023-12-19,24882.02
2023-12-20,24158.82
2023-12-21,24525.05
2023-12-22,24889.28
2023-12-26,25370.2
2023-12-27,25350.89
2023-12-28,25397.47
2023-12-29,25527.26
2024-01-01,25623.55
2024-01-02,25700.06
2024-01-03,25724.48
2024-01-04,25701.55
2024-01-05,25403.32
2024-01-08,24890.95
2024-01-09,24820.38
2024-01-10,24758.11
2024-01-11,25116.03
2024-01-12,25070.77
2024-01-15,25057.77
2024-01-16,25012.94
2024-01-17,24566.74
2024-01-18,24394.32
2024-01-19,24816.61
2024-01-20,24667.89
2024-01-23,23885.84
2024-01-24,24209.8
2024-01-25,23963.58
2024-01-29,24043.88
2024-01-30,23724.52
2024-01-31,24203.9
2024-02-01,23995.73
2024-02-02,23940.88
2024-02-05,23527.18
2024-02-06,23869.36
2024-02-07,23906.12
2024-02-08,23629.92
2024-02-09,23694.13
2024-02-12,23553.13
2024-02-13,23817.17
2024-02-14,23883.64
2024-02-15,24027.9
2024-02-16,24272.37
