,Close
2024-02-28,2525.21
2024-02-29,2518.65
2024-03-01,2529.75
2024-03-02,2545.7
2024-03-04,2541.91
2024-03-05,2509.91
2024-03-06,2466.22
2024-03-07,2449.7
2024-03-11,2425.59
2024-03-12,2367.6
2024-03-13,2249.54
2024-03-14,2321.39
2024-03-15,2343.54
2024-03-18,2294.12
2024-03-19,2249.2
2024-03-20,2271.69
2024-03-21,2361.05
2024-03-22,2389.27
2024-03-26,2415.47
2024-03-27,2447.38
2024-03-28,2462.29
2024-04-01,2548.16
2024-04-02,2571.54
2024-04-03,2610.17
2024-04-04,2608.89
2024-04-05,2607.13
2024-04-08,2589.83
2024-04-09,2605.36
2024-04-10,2648.7
2024-04-12,2658.03
2024-04-15,2615.81
2024-04-16,2649.2
2024-04-18,2663.57
2024-04-19,2643.71
2024-04-22,2686.3
2024-04-23,2768.2
2024-04-24,2758.34
2024-04-25,2813.48
2024-04-26,2826.79
2024-04-29,2744.52
2024-04-30,2763.23
2024-05-02,2789.91
2024-05-03,2779.09
2024-05-06,2765.98
2024-05-07,2704.12
2024-05-08,2701.06
2024-05-09,2610.32
2024-05-10,2616.53
2024-05-13,2614.12
2024-05-14,2651.36
2024-05-15,2707.38
2024-05-16,2722.97
2024-05-17,2733.25
2024-05-18,2747.83
2024-05-21,2718.06
2024-05-22,2702.52
2024-05-23,2718.52
2024-05-24,2722.3
2024-05-27,2740.85
2024-05-28,2734.0
2024-05-29,2702.48
2024-05-30,2638.3
2024-05-31,2682.37
2024-06-03,2757.38
2024-06-04,2488.28
2024-06-05,2608.61
2024-06-06,2667.35
2024-06-07,2705.83
2024-06-10,2708.75
2024-06-11,2731.7
2024-06-12,2792.92
2024-06-13,2803.15
2024-06-14,2812.4
2024-06-18,2818.19
2024-06-19,2797.59
2024-06-20,2775.24
2024-06-21,2763.0
2024-06-24,2756.71
2024-06-25,2784.79
2024-06-26,2772.64
2024-06-27,2781.04
2024-06-28,2833.1
2024-07-01,2865.83
2024-07-02,2820.41
2024-07-03,2817.12
2024-07-04,2817.39
2024-07-05,2826.26
2024-07-08,2808.81
2024-07-09,2813.13
2024-07-10,2781.06
2024-07-11,2812.42
2024-07-12,2803.57
2024-07-15,2826.21
2024-07-16,2822.09
2024-07-18,2808.28
2024-07-19,2734.75
2024-07-22,2729.03
2024-07-23,2736.69
2024-07-24,2819.5
2024-07-25,2839.11
2024-07-26,2851.55
2024-07-29,2907.27
2024-07-30,2942.13
2024-07-31,2990.2
2024-08-01,3008.23
2024-08-02,2971.08
2024-08-05,2825.89
2024-08-06,2783.04
2024-08-07,2871.73
2024-08-08,2934.48
2024-08-09,3008.98
2024-08-12,2987.74
2024-08-13,2952.88
2024-08-14,2959.14
2024-08-16,3066.44
2024-08-19,3138.01
2024-08-20,3186.13
2024-08-21,3210.63
2024-08-22,3205.1
2024-08-23,3219.37
2024-08-26,3238.28
2024-08-27,3264.77
2024-08-28,3263.98
2024-08-29,3235.93
2024-08-30,3245.68
2024-09-02,3245.75
2024-09-03,3256.16
2024-09-04,3277.53
2024-09-05,3316.1
2024-09-06,3261.66
2024-09-09,3242.01
2024-09-10,3236.45
2024-09-11,3256.41
2024-09-12,3267.52
2024-09-13,3291.08
2024-09-16,3432.96
2024-09-17,3418.15
2024-09-18,3554.47
2024-09-19,3479.01
2024-09-20,3574.64
2024-09-23,3594.99
2024-09-24,3570.77
2024-09-25,3507.38
2024-09-26,3490.45
2024-09-27,3449.13
2024-09-30,3419.89
2024-10-01,3500.87
2024-10-03,3459.8
2024-10-04,3457.48
2024-10-07,3340.5
2024-10-08,3480.95
2024-10-09,3549.32
2024-10-10,3571.12
2024-10-11,3675.65
2024-10-14,3771.85
2024-10-15,3843.35
2024-10-16,3875.53
2024-10-17,3774.09
2024-10-18,3801.28
2024-10-21,3763.25
2024-10-22,3593.38
2024-10-23,3677.48
2024-10-24,3664.84
2024-10-25,3536.5
2024-10-28,3588.44
2024-10-29,3650.13
2024-10-30,3652.26
2024-10-31,3714.83
2024-11-01,3738.15
2024-11-04,3673.43
2024-11-05,3727.37
2024-11-06,3797.59
2024-11-07,3818.56
2024-11-08,3775.4
2024-11-11,3733.75
2024-11-12,3699.75
2024-11-13,3555.85
2024-11-14,3608.3
2024-11-18,3616.3
2024-11-19,3654.9
2024-11-21,3665.45
2024-11-22,3677.7
2024-11-25,3717.25
2024-11-26,3690.9
2024-11-27,3729.75
2024-11-28,3737.85
2024-11-29,3772.85
2024-12-02,3804.3
2024-12-03,3813.5
2024-12-04,3850.7
2024-12-05,4027.15
2024-12-06,4100.9
2024-12-09,4164.15
2024-12-10,4174.0
2024-12-11,4215.5
2024-12-12,4217.75
2024-12-13,4197.8
2024-12-16,4219.1
2024-12-17,4199.9
2024-12-18,4164.4
2024-12-19,4198.4
2024-12-20,4069.15
2024-12-23,4039.8
2024-12-24,4032.6
2024-12-26,4060.25
2024-12-27,4014.95
2024-12-30,4045.5
2024-12-31,4027.75
2025-01-01,4076.4
2025-01-02,4108.7
2025-01-03,4042.5
2025-01-06,3883.85
2025-01-07,3953.9
2025-01-08,3889.1
2025-01-09,3807.0
2025-01-10,3708.75
2025-01-13,3606.6
2025-01-14,3676.25
2025-01-15,3822.4
2025-01-16,3872.7
2025-01-17,3844.75
2025-01-20,3861.75
2025-01-21,3722.75
2025-01-22,3668.05
2025-01-23,3716.75
2025-01-24,3654.55
2025-01-27,3446.15
2025-01-28,3340.85
2025-01-29,3454.85
2025-01-30,3386.05
2025-01-31,3439.1
2025-02-01,3467.95
2025-02-03,3386.45
2025-02-04,3474.15
2025-02-05,3640.1
2025-02-06,3561.45
2025-02-07,3584.0
2025-02-10,3492.9
2025-02-11,3314.15
2025-02-12,3352.25
2025-02-13,3332.75
